_latitude,_longitude,_quarter_begin,_quarter_begin_date,labeler_code,location,location_address,location_city,location_state,location_zip,medicaid_amount_reimbursed,ndc,non_medicaid_amount_reimbursed,number_of_prescriptions,package_size,period_covered,product_code,product_fda_list_name,quarter,state_code,suppression_used,total_amount_reimbursed,units_reimbursed,utilization_type
31.1801,-91.8749,10/1,2016-10-01T00:00:00.000,00054,POINT (-91.8749 31.1801),,,,,,00054355344,,,44,2016,3553,METHADONE,4,LA,true,,,MCOU
42.1497,-74.9384,10/1,2016-10-01T00:00:00.000,00054,POINT (-74.9384 42.1497),,,,,1772.15,00054457025,100,109,25,2016,4570,METHADONE,4,NY,false,1872.15,8038,FFSU
44.6074,-69.3977,10/1,2016-10-01T00:00:00.000,00406,POINT (-69.3977 44.6074),,,,,5403.78,00406577101,0,255,01,2016,5771,METHADONE,4,ME,false,5403.78,35026,FFSU
33.8191,-80.9066,7/1,2016-07-01T00:00:00.000,54123,POINT (-80.9066 33.8191),,,,,,54123092930,,,30,2016,0929,ZUBSOLV,3,SC,true,,,MCOU
38.468,-80.9696,10/1,2016-10-01T00:00:00.000,00054,POINT (-80.9696 38.468),,,,,,00054039168,,,68,2016,0391,METHADONE,4,WV,true,,,MCOU
40.314,-74.5089,10/1,2016-10-01T00:00:00.000,00054,POINT (-74.5089 40.314),,,,,,00054457125,,,25,2016,4571,METHADONE,4,NJ,true,,,FFSU
46.9048,-110.3261,4/1,2016-04-01T00:00:00.000,00406,POINT (-110.3261 46.9048),,,,,2166.38,00406577101,0,103,01,2016,5771,METHADONE,2,MT,false,2166.38,9538,FFSU
40.3363,-89.0022,7/1,2016-07-01T00:00:00.000,00406,POINT (-89.0022 40.3363),,,,,7711.87,00406577101,0,299,01,2016,5771,METHADONE,3,IL,false,7711.87,48030,MCOU
39.0646,-105.3272,7/1,2016-07-01T00:00:00.000,59011,POINT (-105.3272 39.0646),,,,,,59011075804,,,04,2016,0758,BUTRANS,3,CO,true,,,MCOU
45.7326,-93.9196,10/1,2016-10-01T00:00:00.000,54123,POINT (-93.9196 45.7326),,,,,18985.55,54123098630,45,48,30,2016,0986,ZUBSOLV,4,MN,false,19030.55,1677,MCOU
35.6411,-79.8431,7/1,2016-07-01T00:00:00.000,12496,POINT (-79.8431 35.6411),,,,,5348873.52,12496120803,36182.81,21174,03,2016,1208,SUBOXONE,3,NC,false,5385056.33,736938,FFSU
40.314,-74.5089,10/1,2016-10-01T00:00:00.000,67877,POINT (-74.5089 40.314),,,,,7806.9,67877011601,0,472,01,2016,0116,Methadone,4,NJ,false,7806.9,63919,MCOU
,,10/1,2016-10-01T00:00:00.000,00406,,,,,,4423.75,00406577162,33.55,152,62,2016,5771,METHADONE,4,XX,false,4457.3,18220.5,MCOU
27.8333,-81.717,10/1,2016-10-01T00:00:00.000,00054,POINT (-81.717 27.8333),,,,,,00054355563,,,63,2016,3555,METHADONE,4,FL,true,,,MCOU
33.7712,-111.3877,7/1,2016-07-01T00:00:00.000,12496,POINT (-111.3877 33.7712),,,,,1018929.99,12496120803,7472.49,5357,03,2016,1208,SUBOXONE,3,AZ,false,1026402.48,137251,MCOU
40.1135,-111.8535,10/1,2016-10-01T00:00:00.000,13107,POINT (-111.8535 40.1135),,,,,1657.57,13107008901,0,54,01,2016,0089,Methadone,4,UT,false,1657.57,6412,MCOU
40.3736,-82.7755,10/1,2016-10-01T00:00:00.000,00054,POINT (-82.7755 40.3736),,,,,,00054355663,,,63,2016,3556,METHADONE,4,OH,true,,,FFSU
,,1/1,2016-01-01T00:00:00.000,67877,,,,,,253627.1,67877011601,5967.5,11719,01,2016,0116,METHADONE,1,XX,false,259594.6,1562423,FFSU
44.0407,-72.7093,10/1,2016-10-01T00:00:00.000,00054,POINT (-72.7093 44.0407),,,,,680.15,00054457025,0,53,25,2016,4570,METHADONE,4,VT,false,680.15,2613,FFSU
45.7326,-93.9196,10/1,2016-10-01T00:00:00.000,59011,POINT (-93.9196 45.7326),,,,,24140.95,59011075804,42,48,04,2016,0758,BUTRANS,4,MN,false,24182.95,196,MCOU
45.7326,-93.9196,7/1,2016-07-01T00:00:00.000,12496,POINT (-93.9196 45.7326),,,,,14954.64,12496120203,0,108,03,2016,1202,SUBOXONE,3,MN,false,14954.64,3944,FFSU
31.1801,-91.8749,10/1,2016-10-01T00:00:00.000,67877,POINT (-91.8749 31.1801),,,,,9429.78,67877011601,7.76,396,01,2016,0116,METHADONE,4,LA,false,9437.54,55284,MCOU
33.8191,-80.9066,10/1,2016-10-01T00:00:00.000,12496,POINT (-80.9066 33.8191),,,,,915366.12,12496120803,0,3543,03,2016,1208,SUBOXONE,4,SC,false,915366.12,125702,MCOU
37.669,-84.6514,10/1,2016-10-01T00:00:00.000,12496,POINT (-84.6514 37.669),,,,,16453.35,12496120403,34.27,159,03,2016,1204,SUBOXONE,4,KY,false,16487.62,2217,MCOU
44.0407,-72.7093,10/1,2016-10-01T00:00:00.000,00406,POINT (-72.7093 44.0407),,,,,,00406575562,,,62,2016,5755,METHADONE,4,VT,true,,,FFSU
43.4108,-71.5653,4/1,2016-04-01T00:00:00.000,12496,POINT (-71.5653 43.4108),,,,,541656.17,12496120803,4390.11,3081,03,2016,1208,SUBOXONE,2,NH,false,546046.28,73024,MCOU
38.4199,-117.1219,10/1,2016-10-01T00:00:00.000,00054,POINT (-117.1219 38.4199),,,,,3752.14,00054457125,33.04,200,25,2016,4571,METHADONE,4,NV,false,3785.18,23008,MCOU
33.8191,-80.9066,7/1,2016-07-01T00:00:00.000,54123,POINT (-80.9066 33.8191),,,,,14012.62,54123098630,0,30,30,2016,0986,ZUBSOLV,3,SC,false,14012.62,1291,MCOU
39.0646,-105.3272,7/1,2016-07-01T00:00:00.000,59011,POINT (-105.3272 39.0646),,,,,14791.13,59011075004,176.37,75,04,2016,0750,BUTRANS,3,CO,false,14967.5,268,FFSU
42.1497,-74.9384,10/1,2016-10-01T00:00:00.000,67877,POINT (-74.9384 42.1497),,,,,3291.14,67877011601,55.03,152,01,2016,0116,METHADONE,4,NY,false,3346.17,25426,FFSU
43.4108,-71.5653,10/1,2016-10-01T00:00:00.000,00406,POINT (-71.5653 43.4108),,,,,1244.54,00406577101,0,52,01,2016,5771,METHADONE,4,NH,false,1244.54,6434,MCOU
44.5672,-122.1269,10/1,2016-10-01T00:00:00.000,67877,POINT (-122.1269 44.5672),,,,,,67877011601,,,01,2016,0116,Methadone,4,OR,true,,,FFSU
43.3504,-84.5603,10/1,2016-10-01T00:00:00.000,59011,POINT (-84.5603 43.3504),,,,,,59011075104,,,04,2016,0751,BUTRANS,4,MI,true,,,FFSU
42.2373,-71.5314,10/1,2016-10-01T00:00:00.000,00054,POINT (-71.5314 42.2373),,,,,1025.44,00054355563,40.08,16,63,2016,3555,METHADONE,4,MA,false,1065.52,15775,FFSU
27.8333,-81.717,10/1,2016-10-01T00:00:00.000,54123,POINT (-81.717 27.8333),,,,,,54123011430,,,30,2016,0114,ZUBSOLV,4,FL,true,,,MCOU
38.4623,-92.302,10/1,2016-10-01T00:00:00.000,59011,POINT (-92.302 38.4623),,,,,161528.92,59011075204,0,248,04,2016,0752,BUTRANS,4,MO,false,161528.92,984,FFSU
40.314,-74.5089,4/1,2016-04-01T00:00:00.000,00054,POINT (-74.5089 40.314),,,,,11136.98,00054457125,2.23,309,25,2016,4571,METHADONE,2,NJ,false,11139.21,42989,MCOU
40.3736,-82.7755,10/1,2016-10-01T00:00:00.000,00054,POINT (-82.7755 40.3736),,,,,,00054355344,,,44,2016,3553,METHADONE,4,OH,true,,,MCOU
33.7712,-111.3877,10/1,2016-10-01T00:00:00.000,66689,POINT (-111.3877 33.7712),,,,,,66689071116,,,16,2016,0711,METHADONE,4,AZ,true,,,FFSU
38.4199,-117.1219,10/1,2016-10-01T00:00:00.000,13107,POINT (-117.1219 38.4199),,,,,,13107008801,,,01,2016,0088,Methadone,4,NV,true,,,MCOU
45.7326,-93.9196,10/1,2016-10-01T00:00:00.000,00054,POINT (-93.9196 45.7326),,,,,554.35,00054355563,2,15,63,2016,3555,METHADONE,4,MN,false,556.35,7459.75,FFSU
44.5672,-122.1269,4/1,2016-04-01T00:00:00.000,00054,POINT (-122.1269 44.5672),,,,,15295.7,00054457125,0,587,25,2016,4571,METHADONE,2,OR,false,15295.7,68186,MCOU
38.4199,-117.1219,7/1,2016-07-01T00:00:00.000,13107,POINT (-117.1219 38.4199),,,,,,13107008901,,,01,2016,0089,Methadone,3,NV,true,,,MCOU
39.3498,-75.5148,10/1,2016-10-01T00:00:00.000,00054,POINT (-75.5148 39.3498),,,,,,00054355563,,,63,2016,3555,METHADONE,4,DE,true,,,MCOU
31.106,-97.6475,7/1,2016-07-01T00:00:00.000,00054,POINT (-97.6475 31.106),,,,,789.11,00054355663,0,21,63,2016,3556,METHADONE,3,TX,false,789.11,7693,MCOU
41.5834,-72.7622,10/1,2016-10-01T00:00:00.000,00054,POINT (-72.7622 41.5834),,,,,,00054355663,,,63,2016,3556,METHADONE,4,CT,true,,,FFSU
40.314,-74.5089,7/1,2016-07-01T00:00:00.000,67877,POINT (-74.5089 40.314),,,,,5030.61,67877011601,0,325,01,2016,0116,Methadone,3,NJ,false,5030.61,40270,MCOU
34.9513,-92.3809,4/1,2016-04-01T00:00:00.000,59011,POINT (-92.3809 34.9513),,,,,9776.22,59011075204,598.83,17,04,2016,0752,BUTRANS,2,AR,false,10375.05,68,FFSU
46.9048,-110.3261,10/1,2016-10-01T00:00:00.000,00054,POINT (-110.3261 46.9048),,,,,929.05,00054457025,0,35,25,2016,4570,METHADONE,4,MT,false,929.05,3110,FFSU
46.9048,-110.3261,10/1,2016-10-01T00:00:00.000,66689,POINT (-110.3261 46.9048),,,,,,66689071116,,,16,2016,0711,METHADONE,4,MT,true,,,FFSU
39.3498,-75.5148,10/1,2016-10-01T00:00:00.000,13107,POINT (-75.5148 39.3498),,,,,,13107008801,,,01,2016,0088,Methadone,4,DE,true,,,MCOU
37.669,-84.6514,7/1,2016-07-01T00:00:00.000,67877,POINT (-84.6514 37.669),,,,,5625.39,67877011601,30.66,483,01,2016,0116,METHADONE,3,KY,false,5656.05,59802,MCOU
33.7712,-111.3877,7/1,2016-07-01T00:00:00.000,59011,POINT (-111.3877 33.7712),,,,,26180.46,59011075204,0,47,04,2016,0752,BUTRANS,3,AZ,false,26180.46,190,MCOU
37.669,-84.6514,1/1,2016-01-01T00:00:00.000,54123,POINT (-84.6514 37.669),,,,,267295.62,54123091430,83.04,3672,30,2016,0914,ZUBSOLV,1,KY,false,267378.66,72207,MCOU
36.17,-119.7462,10/1,2016-10-01T00:00:00.000,00406,POINT (-119.7462 36.17),,,,,,00406577123,,,23,2016,5771,METHADONE,4,CA,true,,,FFSU
37.669,-84.6514,7/1,2016-07-01T00:00:00.000,00406,POINT (-84.6514 37.669),,,,,1385.29,00406575501,0,79,01,2016,5755,METHADONE,3,KY,false,1385.29,6209,MCOU
40.3363,-89.0022,10/1,2016-10-01T00:00:00.000,00406,POINT (-89.0022 40.3363),,,,,395.34,00406577101,0,16,01,2016,5771,METHADONE,4,IL,false,395.34,2452,FFSU
36.17,-119.7462,10/1,2016-10-01T00:00:00.000,00054,POINT (-119.7462 36.17),,,,,,00054039268,,,68,2016,0392,METHADONE,4,CA,true,,,MCOU
40.314,-74.5089,10/1,2016-10-01T00:00:00.000,00406,POINT (-74.5089 40.314),,,,,21145.46,00406577101,37.73,812,01,2016,5771,METHADONE,4,NJ,false,21183.19,113803,MCOU
,,7/1,2016-07-01T00:00:00.000,00054,,,,,,102289.72,00054457025,1530.22,6823,25,2016,4570,METHADONE,3,XX,false,103819.94,511476.5,MCOU
32.799,-86.8073,7/1,2016-07-01T00:00:00.000,67877,POINT (-86.8073 32.799),,,,,2590.38,67877011601,487.12,92,01,2016,0116,Methadone,3,AL,false,3077.5,11768,FFSU
41.1289,-98.2883,10/1,2016-10-01T00:00:00.000,00054,POINT (-98.2883 41.1289),,,,,996.27,00054457025,0,56,25,2016,4570,METHADONE,4,NE,false,996.27,4278,FFSU
21.1098,-157.5311,4/1,2016-04-01T00:00:00.000,67877,POINT (-157.5311 21.1098),,,,,4444.14,67877011601,0,266,01,2016,0116,METHADONE,2,HI,false,4444.14,30506,MCOU
33.7712,-111.3877,1/1,2016-01-01T00:00:00.000,59011,POINT (-111.3877 33.7712),,,,,29449,59011075204,913.26,64,04,2016,0752,BUTRANS,1,AZ,false,30362.26,257,MCOU
42.2373,-71.5314,10/1,2016-10-01T00:00:00.000,00406,POINT (-71.5314 42.2373),,,,,,00406575562,,,62,2016,5755,METHADONE,4,MA,true,,,FFSU
31.106,-97.6475,10/1,2016-10-01T00:00:00.000,00054,POINT (-97.6475 31.106),,,,,428.73,00054457025,0,19,25,2016,4570,METHADONE,4,TX,false,428.73,1452,FFSU
44.6074,-69.3977,10/1,2016-10-01T00:00:00.000,00054,POINT (-69.3977 44.6074),,,,,,00054355344,,,44,2016,3553,METHADONE,4,ME,true,,,FFSU
38.468,-80.9696,10/1,2016-10-01T00:00:00.000,12496,POINT (-80.9696 38.468),,,,,45621.6,12496120203,553.34,737,03,2016,1202,SUBOXONE,4,WV,false,46174.94,11007,MCOU
33.8191,-80.9066,10/1,2016-10-01T00:00:00.000,00054,POINT (-80.9066 33.8191),,,,,203.54,00054457125,0,16,25,2016,4571,METHADONE,4,SC,false,203.54,1713,FFSU
38.4199,-117.1219,10/1,2016-10-01T00:00:00.000,66689,POINT (-117.1219 38.4199),,,,,,66689071116,,,16,2016,0711,Methadone,4,NV,true,,,FFSU
39.0724,-76.7902,10/1,2016-10-01T00:00:00.000,00054,POINT (-76.7902 39.0724),,,,,,00054355563,,,63,2016,3555,METHADONE,4,MD,true,,,FFSU
36.17,-119.7462,10/1,2016-10-01T00:00:00.000,63739,POINT (-119.7462 36.17),,,,,,63739000610,,,10,2016,0006,METHADONE,4,CA,true,,,FFSU
44.0407,-72.7093,10/1,2016-10-01T00:00:00.000,00406,POINT (-72.7093 44.0407),,,,,599.96,00406575501,0,37,01,2016,5755,METHADONE,4,VT,false,599.96,2449,FFSU
43.3504,-84.5603,10/1,2016-10-01T00:00:00.000,00406,POINT (-84.5603 43.3504),,,,,,00406577162,,,62,2016,5771,METHADONE,4,MI,true,,,FFSU
41.6772,-71.5101,1/1,2016-01-01T00:00:00.000,00054,POINT (-71.5101 41.6772),,,,,776.02,00054457025,0,38,25,2016,4570,METHADONE,1,RI,false,776.02,3341,MCOU
27.8333,-81.717,1/1,2016-01-01T00:00:00.000,00054,POINT (-81.717 27.8333),,,,,11007.05,00054457125,0,458,25,2016,4571,METHADONE,1,FL,false,11007.05,58885,MCOU
33.8191,-80.9066,10/1,2016-10-01T00:00:00.000,59011,POINT (-80.9066 33.8191),,,,,,59011075704,,,04,2016,0757,BUTRANS,4,SC,true,,,MCOU
33.8191,-80.9066,7/1,2016-07-01T00:00:00.000,59011,POINT (-80.9066 33.8191),,,,,,59011075804,,,04,2016,0758,BUTRANS,3,SC,true,,,MCOU
37.669,-84.6514,7/1,2016-07-01T00:00:00.000,54123,POINT (-84.6514 37.669),,,,,2952103.69,54123095730,770.14,20528,30,2016,0957,ZUBSOLV,3,KY,false,2952873.83,394916,MCOU
44.5672,-122.1269,10/1,2016-10-01T00:00:00.000,00054,POINT (-122.1269 44.5672),,,,,,00054457025,,,25,2016,4570,METHADONE,4,OR,true,,,FFSU
44.2563,-89.6385,10/1,2016-10-01T00:00:00.000,00406,POINT (-89.6385 44.2563),,,,,12856.61,00406577101,354.22,606,01,2016,5771,METHADONE,4,WI,false,13210.83,82924,FFSU
39.0646,-105.3272,10/1,2016-10-01T00:00:00.000,00904,POINT (-105.3272 39.0646),,,,,,00904653060,,,60,2016,6530,METHADONE,4,CO,true,,,FFSU
44.2394,-114.5103,10/1,2016-10-01T00:00:00.000,13107,POINT (-114.5103 44.2394),,,,,877.02,13107008901,0,30,01,2016,0089,METHADONE,4,ID,false,877.02,5174,FFSU
,,10/1,2016-10-01T00:00:00.000,00054,,,,,,469644.84,00054457125,3124.84,18035,25,2016,4571,METHADONE,4,XX,false,472769.68,2315277.5,MCOU
42.2373,-71.5314,10/1,2016-10-01T00:00:00.000,00054,POINT (-71.5314 42.2373),,,,,,00054355344,,,44,2016,3553,METHADONE,4,MA,true,,,MCOU
43.4108,-71.5653,10/1,2016-10-01T00:00:00.000,59011,POINT (-71.5653 43.4108),,,,,6876.34,59011075804,467.86,15,04,2016,0758,BUTRANS,4,NH,false,7344.2,60,MCOU
37.669,-84.6514,10/1,2016-10-01T00:00:00.000,12496,POINT (-84.6514 37.669),,,,,7663598.51,12496120803,10246.82,46508,03,2016,1208,SUBOXONE,4,KY,false,7673845.33,1033660.98,MCOU
31.106,-97.6475,7/1,2016-07-01T00:00:00.000,00054,POINT (-97.6475 31.106),,,,,15146.83,00054457125,0,502,25,2016,4571,METHADONE,3,TX,false,15146.83,74289,MCOU
31.1801,-91.8749,7/1,2016-07-01T00:00:00.000,12496,POINT (-91.8749 31.1801),,,,,17755.01,12496120203,0,100,03,2016,1202,SUBOXONE,3,LA,false,17755.01,4232,MCOU
43.3504,-84.5603,7/1,2016-07-01T00:00:00.000,12496,POINT (-84.5603 43.3504),,,,,67582.21,12496120203,99.9,892,03,2016,1202,SUBOXONE,3,MI,false,67682.11,15996,FFSU
,,7/1,2016-07-01T00:00:00.000,66689,,,,,,1082.45,66689071116,0,70,16,2016,0711,METHADONE,3,XX,false,1082.45,9073.5,FFSU
45.7326,-93.9196,10/1,2016-10-01T00:00:00.000,66689,POINT (-93.9196 45.7326),,,,,,66689069479,,,79,2016,0694,METHADONE,4,MN,true,,,MCOU
44.6074,-69.3977,7/1,2016-07-01T00:00:00.000,12496,POINT (-69.3977 44.6074),,,,,2136112.42,12496120803,17059.74,12482,03,2016,1208,SUBOXONE,3,ME,false,2153172.16,285228,FFSU
31.106,-97.6475,7/1,2016-07-01T00:00:00.000,00054,POINT (-97.6475 31.106),,,,,2622.53,00054457025,0,163,25,2016,4570,METHADONE,3,TX,false,2622.53,12982,MCOU
42.1497,-74.9384,10/1,2016-10-01T00:00:00.000,00904,POINT (-74.9384 42.1497),,,,,,00904653060,,,60,2016,6530,METHADONE,4,NY,true,,,MCOU
33.7712,-111.3877,10/1,2016-10-01T00:00:00.000,12496,POINT (-111.3877 33.7712),,,,,1309443.76,12496120803,6522.63,6931,03,2016,1208,SUBOXONE,4,AZ,false,1315966.39,175629,MCOU
45.7326,-93.9196,10/1,2016-10-01T00:00:00.000,00054,POINT (-93.9196 45.7326),,,,,953.46,00054457125,0,46,25,2016,4571,METHADONE,4,MN,false,953.46,4720,FFSU
38.4623,-92.302,10/1,2016-10-01T00:00:00.000,00054,POINT (-92.302 38.4623),,,,,7658.37,00054457125,51.02,287,25,2016,4571,METHADONE,4,MO,false,7709.39,37360,FFSU
37.669,-84.6514,7/1,2016-07-01T00:00:00.000,00406,POINT (-84.6514 37.669),,,,,,00406575501,,,01,2016,5755,METHADONE,3,KY,true,,,FFSU
40.3736,-82.7755,10/1,2016-10-01T00:00:00.000,13107,POINT (-82.7755 40.3736),,,,,6646.3,13107008901,0,291,01,2016,0089,Methadone,4,OH,false,6646.3,30426,MCOU
,,4/1,2016-04-01T00:00:00.000,00406,,,,,,5048.3,00406577123,0,16,23,2016,5771,METHADONE,2,XX,false,5048.3,48,MCOU
47.5362,-99.793,10/1,2016-10-01T00:00:00.000,00406,POINT (-99.793 47.5362),,,,,,00406575501,,,01,2016,5755,METHADONE,4,ND,true,,,MCOU
39.0646,-105.3272,10/1,2016-10-01T00:00:00.000,59011,POINT (-105.3272 39.0646),,,,,64799.21,59011075804,0,144,04,2016,0758,BUTRANS,4,CO,false,64799.21,549,FFSU
43.3504,-84.5603,10/1,2016-10-01T00:00:00.000,54123,POINT (-84.5603 43.3504),,,,,7529.97,54123092930,0,41,30,2016,0929,ZUBSOLV,4,MI,false,7529.97,1206,FFSU
37.669,-84.6514,1/1,2016-01-01T00:00:00.000,67877,POINT (-84.6514 37.669),,,,,9682,67877011601,19.35,711,01,2016,0116,METHADONE,1,KY,false,9701.35,97474,MCOU
31.1801,-91.8749,10/1,2016-10-01T00:00:00.000,67877,POINT (-91.8749 31.1801),,,,,,67877011601,,,01,2016,0116,METHADONE,4,LA,true,,,FFSU
31.1801,-91.8749,10/1,2016-10-01T00:00:00.000,59011,POINT (-91.8749 31.1801),,,,,5742.05,59011075104,1446.38,21,04,2016,0751,BUTRANS,4,LA,false,7188.43,84,FFSU
61.385,-152.2683,10/1,2016-10-01T00:00:00.000,59011,POINT (-152.2683 61.385),,,,,,59011075704,,,04,2016,0757,BUTRANS,4,AK,true,,,FFSU
27.8333,-81.717,10/1,2016-10-01T00:00:00.000,67457,POINT (-81.717 27.8333),,,,,,67457021720,,,20,2016,0217,METHADONE,4,FL,true,,,MCOU
45.7326,-93.9196,1/1,2016-01-01T00:00:00.000,00406,POINT (-93.9196 45.7326),,,,,5928.81,00406577101,0,209,01,2016,5771,METHADONE,1,MN,false,5928.81,29279,MCOU
40.314,-74.5089,1/1,2016-01-01T00:00:00.000,00406,POINT (-74.5089 40.314),,,,,985.32,00406575501,5.84,65,01,2016,5755,METHADONE,1,NJ,false,991.16,4436,MCOU
61.385,-152.2683,10/1,2016-10-01T00:00:00.000,12496,POINT (-152.2683 61.385),,,,,,12496120403,,,03,2016,1204,SUBOXONE,4,AK,true,,,FFSU
43.3504,-84.5603,10/1,2016-10-01T00:00:00.000,59011,POINT (-84.5603 43.3504),,,,,,59011075004,,,04,2016,0750,BUTRANS,4,MI,true,,,FFSU
40.314,-74.5089,10/1,2016-10-01T00:00:00.000,00406,POINT (-74.5089 40.314),,,,,684.62,00406575501,26.38,60,01,2016,5755,METHADONE,4,NJ,false,711,3678,MCOU
,,10/1,2016-10-01T00:00:00.000,66689,,,,,,1523.6,66689071116,0,42,16,2016,0711,METHADONE,4,XX,false,1523.6,21638.4,MCOU
33.8191,-80.9066,10/1,2016-10-01T00:00:00.000,59011,POINT (-80.9066 33.8191),,,,,,59011075804,,,04,2016,0758,BUTRANS,4,SC,true,,,FFSU
43.3504,-84.5603,10/1,2016-10-01T00:00:00.000,00406,POINT (-84.5603 43.3504),,,,,,00406575562,,,62,2016,5755,METHADONE,4,MI,true,,,MCOU
36.17,-119.7462,10/1,2016-10-01T00:00:00.000,00054,POINT (-119.7462 36.17),,,,,,00054039168,,,68,2016,0391,METHADONE,4,CA,true,,,MCOU
42.0046,-93.214,10/1,2016-10-01T00:00:00.000,00054,POINT (-93.214 42.0046),,,,,,00054457125,,,25,2016,4571,METHADONE,4,IA,true,,,FFSU
38.468,-80.9696,10/1,2016-10-01T00:00:00.000,13107,POINT (-80.9696 38.468),,,,,444.35,13107008901,2,22,01,2016,0089,METHADONE,4,WV,false,446.35,2343,MCOU
,,10/1,2016-10-01T00:00:00.000,00054,,,,,,154410.19,00054457125,3028.72,6350,25,2016,4571,METHADONE,4,XX,false,157438.91,752130,FFSU
35.7449,-86.7489,10/1,2016-10-01T00:00:00.000,00406,POINT (-86.7489 35.7449),,,,,,00406575501,,,01,2016,5755,METHADONE,4,TN,true,,,FFSU
,,7/1,2016-07-01T00:00:00.000,00054,,,,,,69.61,00054855324,0,14,24,2016,8553,METHADONE,3,XX,false,69.61,89,FFSU
40.5773,-77.264,10/1,2016-10-01T00:00:00.000,66689,POINT (-77.264 40.5773),,,,,,66689071116,,,16,2016,0711,Methadone,4,PA,true,,,MCOU
39.0646,-105.3272,7/1,2016-07-01T00:00:00.000,59011,POINT (-105.3272 39.0646),,,,,,59011075104,,,04,2016,0751,BUTRANS,3,CO,true,,,MCOU
38.4623,-92.302,10/1,2016-10-01T00:00:00.000,00406,POINT (-92.302 38.4623),,,,,1808.51,00406575501,0,63,01,2016,5755,METHADONE,4,MO,false,1808.51,5128,FFSU
32.7673,-89.6812,10/1,2016-10-01T00:00:00.000,00406,POINT (-89.6812 32.7673),,,,,969.89,00406577101,0,31,01,2016,5771,METHADONE,4,MS,false,969.89,4413,MCOU
43.3504,-84.5603,7/1,2016-07-01T00:00:00.000,00406,POINT (-84.5603 43.3504),,,,,1467.02,00406577101,141.57,53,01,2016,5771,METHADONE,3,MI,false,1608.59,9368,FFSU
27.8333,-81.717,10/1,2016-10-01T00:00:00.000,59385,POINT (-81.717 27.8333),,,,,11160.47,59385001430,0,29,30,2016,0014,BUNAVAIL,4,FL,false,11160.47,1572,MCOU
27.8333,-81.717,10/1,2016-10-01T00:00:00.000,00054,POINT (-81.717 27.8333),,,,,,00054457025,,,25,2016,4570,METHADONE,4,FL,true,,,FFSU
27.8333,-81.717,10/1,2016-10-01T00:00:00.000,00406,POINT (-81.717 27.8333),,,,,,00406575501,,,01,2016,5755,METHADONE,4,FL,true,,,FFSU
38.468,-80.9696,10/1,2016-10-01T00:00:00.000,59011,POINT (-80.9696 38.468),,,,,37824.18,59011075804,12,79,04,2016,0758,BUTRANS,4,WV,false,37836.18,314,MCOU
27.8333,-81.717,10/1,2016-10-01T00:00:00.000,59011,POINT (-81.717 27.8333),,,,,222253.6,59011075104,65.83,682,04,2016,0751,BUTRANS,4,FL,false,222319.43,2694,MCOU
43.3504,-84.5603,10/1,2016-10-01T00:00:00.000,63739,POINT (-84.5603 43.3504),,,,,,63739000610,,,10,2016,0006,METHADONE,4,MI,true,,,MCOU
31.106,-97.6475,7/1,2016-07-01T00:00:00.000,67877,POINT (-97.6475 31.106),,,,,13742.97,67877011601,0,801,01,2016,0116,METHADONE,3,TX,false,13742.97,113868,MCOU
41.6772,-71.5101,1/1,2016-01-01T00:00:00.000,67877,POINT (-71.5101 41.6772),,,,,1527.98,67877011601,0,57,01,2016,0116,Methadone,1,RI,false,1527.98,11029,MCOU
43.4108,-71.5653,10/1,2016-10-01T00:00:00.000,59011,POINT (-71.5653 43.4108),,,,,,59011075704,,,04,2016,0757,BUTRANS,4,NH,true,,,MCOU
,,4/1,2016-04-01T00:00:00.000,00406,,,,,,5607.32,00406577162,122.58,173,62,2016,5771,METHADONE,2,XX,false,5729.9,13450,MCOU
43.3504,-84.5603,10/1,2016-10-01T00:00:00.000,00054,POINT (-84.5603 43.3504),,,,,,00054039168,,,68,2016,0391,METHADONE,4,MI,true,,,MCOU
44.5672,-122.1269,10/1,2016-10-01T00:00:00.000,00406,POINT (-122.1269 44.5672),,,,,,00406575562,,,62,2016,5755,METHADONE,4,OR,true,,,MCOU
39.8647,-86.2604,10/1,2016-10-01T00:00:00.000,00406,POINT (-86.2604 39.8647),,,,,395.08,00406577101,33,13,01,2016,5771,METHADONE,4,IN,false,428.08,1740,FFSU
35.6411,-79.8431,10/1,2016-10-01T00:00:00.000,54123,POINT (-79.8431 35.6411),,,,,4508.98,54123092930,0,20,30,2016,0929,ZUBSOLV,4,NC,false,4508.98,632,FFSU
40.5773,-77.264,10/1,2016-10-01T00:00:00.000,00054,POINT (-77.264 40.5773),,,,,,00054457125,,,25,2016,4571,METHADONE,4,PA,true,,,FFSU
27.8333,-81.717,10/1,2016-10-01T00:00:00.000,59385,POINT (-81.717 27.8333),,,,,,59385001630,,,30,2016,0016,BUNAVAIL,4,FL,true,,,MCOU
40.3736,-82.7755,10/1,2016-10-01T00:00:00.000,00054,POINT (-82.7755 40.3736),,,,,2168.7,00054457025,0,178,25,2016,4570,METHADONE,4,OH,false,2168.7,9911.5,FFSU
32.799,-86.8073,7/1,2016-07-01T00:00:00.000,00054,POINT (-86.8073 32.799),,,,,495.55,00054457025,87.23,24,25,2016,4570,METHADONE,3,AL,false,582.78,1745,FFSU
36.17,-119.7462,10/1,2016-10-01T00:00:00.000,68084,POINT (-119.7462 36.17),,,,,,68084073811,,,11,2016,0738,METHADONE,4,CA,true,,,MCOU
