_latitude,_location,_location_address,_location_city,_location_state,_location_zip,_longitude,_quarter_begin,_quarter_begin_date,labeler_code,medicaid_amount_reimbursed,ndc,non_medicaid_amount_reimbursed,number_of_prescriptions,package_size,period_covered,product_code,product_fda_list_name,quarter,record_id,state_code,suppression_used,total_amount_reimbursed,units_reimbursed
37.768,POINT (-78.2057 37.768),,,,,-78.2057,7/1,2013-07-01T00:00:00.000,67457,,67457021720,,,20,2013,0217,Methadone,3,FFSU,VA,true,,
41.6772,POINT (-71.5101 41.6772),,,,,-71.5101,10/1,2013-10-01T00:00:00.000,00406,,00406575501,,,01,2013,5755,METHADONE,4,MCOU,RI,true,,
,,,,,,,4/1,2013-04-01T00:00:00.000,00406,568.03,00406575562,19.36,66,62,2013,5755,METHADONE,2,FFSU,XX,false,587.39,3935
47.3917,POINT (-121.5708 47.3917),,,,,-121.5708,1/1,2013-01-01T00:00:00.000,67877,530.88,67877011601,0,35,01,2013,0116,Methadone,1,MCOU,WA,false,530.88,4892
33.8191,POINT (-80.9066 33.8191),,,,,-80.9066,10/1,2013-10-01T00:00:00.000,67877,,67877011601,,,01,2013,0116,METHADONE,4,MCOU,SC,true,,
,,,,,,,4/1,2013-04-01T00:00:00.000,67877,44164.01,67877011601,451.44,2770,01,2013,0116,METHADONE,2,MCOU,XX,false,44615.45,406120.7
,,,,,,,7/1,2013-07-01T00:00:00.000,67457,,67457021720,,,20,2013,0217,Methadone,3,MCOU,XX,true,,
,,,,,,,1/1,2013-01-01T00:00:00.000,67457,,67457021720,,,20,2013,0217,Methadone,1,MCOU,XX,true,,
47.3917,POINT (-121.5708 47.3917),,,,,-121.5708,1/1,2013-01-01T00:00:00.000,00054,2014.19,00054457025,0,287,25,2013,4570,METHADONE,1,MCOU,WA,false,2014.19,22560
37.768,POINT (-78.2057 37.768),,,,,-78.2057,7/1,2013-07-01T00:00:00.000,00406,369.34,00406575501,16,72,01,2013,5755,METHADONE,3,MCOU,VA,false,385.34,5255
37.768,POINT (-78.2057 37.768),,,,,-78.2057,10/1,2013-10-01T00:00:00.000,00054,186.24,00054355563,62.56,70,63,2013,3555,METHADONE,4,MCOU,VA,false,248.8,1502.07
,,,,,,,7/1,2013-07-01T00:00:00.000,67877,50158.45,67877011601,839.29,3550,01,2013,0116,METHADONE,3,MCOU,XX,false,50997.74,491663.3
37.768,POINT (-78.2057 37.768),,,,,-78.2057,1/1,2013-01-01T00:00:00.000,00406,275.82,00406575501,21.46,38,01,2013,5755,METHADONE,1,FFSU,VA,false,297.28,2552
,,,,,,,4/1,2013-04-01T00:00:00.000,00054,12019.15,00054355563,1024.21,860,63,2013,3555,METHADONE,2,FFSU,XX,false,13043.36,142556.86
41.6772,POINT (-71.5101 41.6772),,,,,-71.5101,7/1,2013-07-01T00:00:00.000,00054,235.03,00054457025,0,35,25,2013,4570,METHADONE,3,MCOU,RI,false,235.03,2686
37.669,POINT (-84.6514 37.669),,,,,-84.6514,10/1,2013-10-01T00:00:00.000,00054,11144.95,00054457125,29.4,759,25,2013,4571,METHADONE,4,MCOU,KY,false,11174.35,96675
41.6772,POINT (-71.5101 41.6772),,,,,-71.5101,7/1,2013-07-01T00:00:00.000,00054,,00054355563,,,63,2013,3555,METHADONE,3,MCOU,RI,true,,
37.669,POINT (-84.6514 37.669),,,,,-84.6514,10/1,2013-10-01T00:00:00.000,59011,,59011075104,,,04,2013,0751,BUTRANS,4,MCOU,KY,true,,
,,,,,,,1/1,2013-01-01T00:00:00.000,00406,418321.88,00406577101,15677.6,22982,01,2013,5771,METHADONE,1,FFSU,XX,false,433999.48,3322984.5
37.768,POINT (-78.2057 37.768),,,,,-78.2057,4/1,2013-04-01T00:00:00.000,67457,,67457021720,,,20,2013,0217,Methadone,2,MCOU,VA,true,,
,,,,,,,1/1,2013-01-01T00:00:00.000,00054,545936.82,00054457125,5303.52,32529,25,2013,4571,METHADONE,1,MCOU,XX,false,551240.34,5537619.224
40.3736,POINT (-82.7755 40.3736),,,,,-82.7755,1/1,2013-01-01T00:00:00.000,00406,37070.74,00406577101,0,2635,01,2013,5771,METHADONE,1,MCOU,OH,false,37070.74,322793
27.8333,POINT (-81.717 27.8333),,,,,-81.717,4/1,2013-04-01T00:00:00.000,00406,182.78,00406577162,0,17,62,2013,5771,METHADONE,2,FFSU,FL,false,182.78,1186
,,,,,,,4/1,2013-04-01T00:00:00.000,00054,521288.65,00054457125,2719.75,33334,25,2013,4571,METHADONE,2,MCOU,XX,false,524008.4,5017425
40.3736,POINT (-82.7755 40.3736),,,,,-82.7755,1/1,2013-01-01T00:00:00.000,00054,5009.36,00054457025,0,801,25,2013,4570,METHADONE,1,MCOU,OH,false,5009.36,59843
,,,,,,,1/1,2013-01-01T00:00:00.000,00406,3607.81,00406577162,35.44,243,62,2013,5771,METHADONE,1,FFSU,XX,false,3643.25,20351.06
33.8191,POINT (-80.9066 33.8191),,,,,-80.9066,7/1,2013-07-01T00:00:00.000,59011,6574.83,59011075204,0,16,04,2013,0752,BUTRANS,3,MCOU,SC,false,6574.83,67
40.3736,POINT (-82.7755 40.3736),,,,,-82.7755,10/1,2013-10-01T00:00:00.000,00054,394.42,00054355563,0,21,63,2013,3555,METHADONE,4,MCOU,OH,false,394.42,6178.58
,,,,,,,1/1,2013-01-01T00:00:00.000,00054,32273.01,00054457025,478.21,4995,25,2013,4570,METHADONE,1,MCOU,XX,false,32751.22,414971.705
40.5773,POINT (-77.264 40.5773),,,,,-77.264,4/1,2013-04-01T00:00:00.000,00406,1319.73,00406575501,3.11,228,01,2013,5755,METHADONE,2,MCOU,PA,false,1322.84,17664
40.3736,POINT (-82.7755 40.3736),,,,,-82.7755,1/1,2013-01-01T00:00:00.000,00054,29928.89,00054457125,0,1951,25,2013,4571,METHADONE,1,MCOU,OH,false,29928.89,253692
40.5773,POINT (-77.264 40.5773),,,,,-77.264,7/1,2013-07-01T00:00:00.000,00406,26317.02,00406577101,161.44,1553,01,2013,5771,METHADONE,3,MCOU,PA,false,26478.46,238694
,,,,,,,4/1,2013-04-01T00:00:00.000,00406,3148.07,00406577162,7.85,217,62,2013,5771,METHADONE,2,FFSU,XX,false,3155.92,17193
,,,,,,,1/1,2013-01-01T00:00:00.000,00406,22456.65,00406575501,261.86,3735,01,2013,5755,METHADONE,1,MCOU,XX,false,22718.51,311658
40.3736,POINT (-82.7755 40.3736),,,,,-82.7755,10/1,2013-10-01T00:00:00.000,00406,20822.77,00406577101,0,1942,01,2013,5771,METHADONE,4,MCOU,OH,false,20822.77,232612
40.3736,POINT (-82.7755 40.3736),,,,,-82.7755,4/1,2013-04-01T00:00:00.000,00406,26815.02,00406577101,0,1966,01,2013,5771,METHADONE,2,MCOU,OH,false,26815.02,244168
,,,,,,,10/1,2013-10-01T00:00:00.000,00054,29986.11,00054457025,1051.32,4776,25,2013,4570,METHADONE,4,MCOU,XX,false,31037.43,379377.001
40.5773,POINT (-77.264 40.5773),,,,,-77.264,1/1,2013-01-01T00:00:00.000,00406,993.5,00406575501,0.26,176,01,2013,5755,METHADONE,1,MCOU,PA,false,993.76,13082
40.3736,POINT (-82.7755 40.3736),,,,,-82.7755,10/1,2013-10-01T00:00:00.000,00054,14611.62,00054457125,0,1354,25,2013,4571,METHADONE,4,MCOU,OH,false,14611.62,160545
40.3736,POINT (-82.7755 40.3736),,,,,-82.7755,1/1,2013-01-01T00:00:00.000,00406,2624.74,00406575501,0,446,01,2013,5755,METHADONE,1,MCOU,OH,false,2624.74,32251
,,,,,,,10/1,2013-10-01T00:00:00.000,00406,431021.64,00406577101,4464.41,28841,01,2013,5771,METHADONE,4,MCOU,XX,false,435486.05,4209603.14
40.5773,POINT (-77.264 40.5773),,,,,-77.264,4/1,2013-04-01T00:00:00.000,00054,31578.41,00054457125,159.24,1762,25,2013,4571,METHADONE,2,MCOU,PA,false,31737.65,290185
,,,,,,,4/1,2013-04-01T00:00:00.000,00406,399132.89,00406577101,4686.72,25927,01,2013,5771,METHADONE,2,MCOU,XX,false,403819.61,3805918
,,,,,,,7/1,2013-07-01T00:00:00.000,00054,29487.6,00054457025,928.17,4857,25,2013,4570,METHADONE,3,MCOU,XX,false,30415.77,380474.003
40.3736,POINT (-82.7755 40.3736),,,,,-82.7755,4/1,2013-04-01T00:00:00.000,00054,4448.95,00054457025,0,744,25,2013,4570,METHADONE,2,MCOU,OH,false,4448.95,54545
,,,,,,,4/1,2013-04-01T00:00:00.000,00406,23500.33,00406575501,267.39,3862,01,2013,5755,METHADONE,2,MCOU,XX,false,23767.72,307810.001
27.8333,POINT (-81.717 27.8333),,,,,-81.717,7/1,2013-07-01T00:00:00.000,00406,234.05,00406577162,1.14,14,62,2013,5771,METHADONE,3,FFSU,FL,false,235.19,994
,,,,,,,4/1,2013-04-01T00:00:00.000,00054,30822.78,00054457025,810.57,5090,25,2013,4570,METHADONE,2,MCOU,XX,false,31633.35,406833.5
40.5773,POINT (-77.264 40.5773),,,,,-77.264,10/1,2013-10-01T00:00:00.000,00054,321.86,00054355563,132.01,24,63,2013,3555,METHADONE,4,MCOU,PA,false,453.87,6762
,,,,,,,7/1,2013-07-01T00:00:00.000,00406,18606.3,00406577162,31.12,99,62,2013,5771,METHADONE,3,MCOU,XX,false,18637.42,6553
40.3736,POINT (-82.7755 40.3736),,,,,-82.7755,7/1,2013-07-01T00:00:00.000,00054,3761.27,00054457025,0,651,25,2013,4570,METHADONE,3,MCOU,OH,false,3761.27,48495
,,,,,,,10/1,2013-10-01T00:00:00.000,00054,5259.7,00054355563,238.74,440,63,2013,3555,METHADONE,4,MCOU,XX,false,5498.44,76606.74
40.3736,POINT (-82.7755 40.3736),,,,,-82.7755,7/1,2013-07-01T00:00:00.000,00406,21666.49,00406577101,0,1903,01,2013,5771,METHADONE,3,MCOU,OH,false,21666.49,239473
40.5773,POINT (-77.264 40.5773),,,,,-77.264,10/1,2013-10-01T00:00:00.000,00406,26477.41,00406577101,240.96,1544,01,2013,5771,METHADONE,4,MCOU,PA,false,26718.37,236811
,,,,,,,7/1,2013-07-01T00:00:00.000,00054,429577.83,00054457125,2118.56,28573,25,2013,4571,METHADONE,3,MCOU,XX,false,431696.39,4211432.411
,,,,,,,1/1,2013-01-01T00:00:00.000,00406,450975.15,00406577101,2639.79,28350,01,2013,5771,METHADONE,1,MCOU,XX,false,453614.94,4653853.001
,,,,,,,10/1,2013-10-01T00:00:00.000,00054,385379.76,00054457125,3860.57,24770,25,2013,4571,METHADONE,4,MCOU,XX,false,389240.33,3628384.96
40.5773,POINT (-77.264 40.5773),,,,,-77.264,1/1,2013-01-01T00:00:00.000,00054,1375.58,00054457025,5.67,213,25,2013,4570,METHADONE,1,MCOU,PA,false,1381.25,18245
40.5773,POINT (-77.264 40.5773),,,,,-77.264,7/1,2013-07-01T00:00:00.000,00054,39773.34,00054457125,334.71,2306,25,2013,4571,METHADONE,3,MCOU,PA,false,40108.05,357033
40.3736,POINT (-82.7755 40.3736),,,,,-82.7755,10/1,2013-10-01T00:00:00.000,00054,3423.65,00054457025,0,598,25,2013,4570,METHADONE,4,MCOU,OH,false,3423.65,43963
27.8333,POINT (-81.717 27.8333),,,,,-81.717,10/1,2013-10-01T00:00:00.000,00406,,00406577162,,,62,2013,5771,METHADONE,4,FFSU,FL,true,,
40.3736,POINT (-82.7755 40.3736),,,,,-82.7755,7/1,2013-07-01T00:00:00.000,00054,17617.5,00054457125,0,1553,25,2013,4571,METHADONE,3,MCOU,OH,false,17617.5,187745
,,,,,,,7/1,2013-07-01T00:00:00.000,00406,4303.1,00406577162,13.1,258,62,2013,5771,METHADONE,3,FFSU,XX,false,4316.2,23155.5
,,,,,,,10/1,2013-10-01T00:00:00.000,00406,3533.81,00406577162,27.39,195,62,2013,5771,METHADONE,4,FFSU,XX,false,3561.2,15534.7
,,,,,,,7/1,2013-07-01T00:00:00.000,00406,403994.16,00406577101,1796.44,27274,01,2013,5771,METHADONE,3,MCOU,XX,false,405790.6,4018515.5
