_latitude,_location,_location_address,_location_city,_location_state,_location_zip,_longitude,_quarter_begin,_quarter_begin_date,labeler_code,medicaid_amount_reimbursed,ndc,non_medicaid_amount_reimbursed,number_of_prescriptions,package_size,period_covered,product_code,product_fda_list_name,quarter,record_id,state_code,suppression_used,total_amount_reimbursed,units_reimbursed
42.7475,POINT (-107.2085 42.7475),,,,,-107.2085,4/1,2015-04-01T00:00:00.000,59011,8525.3,59011075204,0,22,04,2015,0752,BUTRANS,2,FFSU,WY,false,8525.3,71
46.9048,POINT (-110.3261 46.9048),,,,,-110.3261,7/1,2015-07-01T00:00:00.000,00406,,00406575501,,,01,2015,5755,METHADONE,3,FFSU,MT,true,,
33.7712,POINT (-111.3877 33.7712),,,,,-111.3877,7/1,2015-07-01T00:00:00.000,59011,14846.72,59011075204,816.94,33,04,2015,0752,BUTRANS,3,MCOU,AZ,false,15663.66,129
,,,,,,,4/1,2015-04-01T00:00:00.000,68084,934.51,68084073801,10,32,01,2015,0738,METHADONE,2,MCOU,XX,false,944.51,4299
43.3504,POINT (-84.5603 43.3504),,,,,-84.5603,7/1,2015-07-01T00:00:00.000,00406,1003.71,00406575501,19.97,73,01,2015,5755,METHADONE,3,FFSU,MI,false,1023.68,5674
42.1497,POINT (-74.9384 42.1497),,,,,-74.9384,1/1,2015-01-01T00:00:00.000,00406,,00406577162,,,62,2015,5771,METHADONE,1,FFSU,NY,true,,
40.1135,POINT (-111.8535 40.1135),,,,,-111.8535,7/1,2015-07-01T00:00:00.000,00406,19331.81,00406577101,0,417,01,2015,5771,METHADONE,3,MCOU,UT,false,19331.81,52389
34.8375,POINT (-106.2371 34.8375),,,,,-106.2371,1/1,2015-01-01T00:00:00.000,00406,9697.45,00406577101,225.18,251,01,2015,5771,METHADONE,1,MCOU,NM,false,9922.63,32487
44.2394,POINT (-114.5103 44.2394),,,,,-114.5103,1/1,2015-01-01T00:00:00.000,59011,10488.02,59011075804,0,26,04,2015,0758,BUTRANS,1,FFSU,ID,false,10488.02,104
43.4108,POINT (-71.5653 43.4108),,,,,-71.5653,10/1,2015-10-01T00:00:00.000,59011,,59011075704,,,04,2015,0757,BUTRANS,4,MCOU,NH,true,,
35.6411,POINT (-79.8431 35.6411),,,,,-79.8431,10/1,2015-10-01T00:00:00.000,66689,,66689071216,,,16,2015,0712,METHADONE,4,FFSU,NC,true,,
36.17,POINT (-119.7462 36.17),,,,,-119.7462,4/1,2015-04-01T00:00:00.000,00054,,00054855324,,,24,2015,8553,METHADONE,2,FFSU,CA,true,,
27.8333,POINT (-81.717 27.8333),,,,,-81.717,10/1,2015-10-01T00:00:00.000,00054,,00054355563,,,63,2015,3555,METHADONE,4,MCOU,FL,true,,
37.669,POINT (-84.6514 37.669),,,,,-84.6514,7/1,2015-07-01T00:00:00.000,00054,,00054855324,,,24,2015,8553,METHADONE,3,MCOU,KY,true,,
43.4108,POINT (-71.5653 43.4108),,,,,-71.5653,4/1,2015-04-01T00:00:00.000,59011,,59011075004,,,04,2015,0750,BUTRANS,2,MCOU,NH,true,,
37.669,POINT (-84.6514 37.669),,,,,-84.6514,4/1,2015-04-01T00:00:00.000,00406,191.75,00406575501,0,14,01,2015,5755,METHADONE,2,FFSU,KY,false,191.75,555
42.2373,POINT (-71.5314 42.2373),,,,,-71.5314,7/1,2015-07-01T00:00:00.000,67877,4636.77,67877011601,0,420,01,2015,0116,METHADONE,3,MCOU,MA,false,4636.77,58609
47.5362,POINT (-99.793 47.5362),,,,,-99.793,4/1,2015-04-01T00:00:00.000,00406,,00406577101,,,01,2015,5771,METHADONE,2,MCOU,ND,true,,
41.5834,POINT (-72.7622 41.5834),,,,,-72.7622,4/1,2015-04-01T00:00:00.000,66689,,66689071116,,,16,2015,0711,Methadone,2,FFSU,CT,true,,
32.9866,POINT (-83.6487 32.9866),,,,,-83.6487,1/1,2015-01-01T00:00:00.000,00406,4596.99,00406577101,7.7,322,01,2015,5771,METHADONE,1,MCOU,GA,false,4604.69,32502
38.8964,POINT (-77.0262 38.8964),,,,,-77.0262,4/1,2015-04-01T00:00:00.000,00054,,00054355563,,,63,2015,3555,METHADONE,2,MCOU,DC,true,,
61.385,POINT (-152.2683 61.385),,,,,-152.2683,4/1,2015-04-01T00:00:00.000,00054,297.58,00054457025,0,13,25,2015,4570,METHADONE,2,FFSU,AK,false,297.58,763.5
36.17,POINT (-119.7462 36.17),,,,,-119.7462,7/1,2015-07-01T00:00:00.000,00054,,00054855424,,,24,2015,8554,METHADONE,3,FFSU,CA,true,,
37.669,POINT (-84.6514 37.669),,,,,-84.6514,10/1,2015-10-01T00:00:00.000,59385,,59385001630,,,30,2015,0016,BUNAVAIL,4,MCOU,KY,true,,
38.4199,POINT (-117.1219 38.4199),,,,,-117.1219,7/1,2015-07-01T00:00:00.000,00054,,00054355663,,,63,2015,3556,METHADONE,3,FFSU,NV,true,,
44.5672,POINT (-122.1269 44.5672),,,,,-122.1269,10/1,2015-10-01T00:00:00.000,00406,964.26,00406577101,56.41,37,01,2015,5771,METHADONE,4,FFSU,OR,false,1020.67,3677
44.2394,POINT (-114.5103 44.2394),,,,,-114.5103,7/1,2015-07-01T00:00:00.000,00054,,00054355563,,,63,2015,3555,METHADONE,3,FFSU,ID,true,,
46.9048,POINT (-110.3261 46.9048),,,,,-110.3261,4/1,2015-04-01T00:00:00.000,00054,,00054355563,,,63,2015,3555,METHADONE,2,FFSU,MT,true,,
39.8647,POINT (-86.2604 39.8647),,,,,-86.2604,1/1,2015-01-01T00:00:00.000,66689,,66689071116,,,16,2015,0711,Methadone,1,FFSU,IN,true,,
42.0046,POINT (-93.214 42.0046),,,,,-93.214,1/1,2015-01-01T00:00:00.000,00054,1140.33,00054457025,0,54,25,2015,4570,METHADONE,1,FFSU,IA,false,1140.33,4358
35.6411,POINT (-79.8431 35.6411),,,,,-79.8431,10/1,2015-10-01T00:00:00.000,00054,,00054039268,,,68,2015,0392,METHADONE,4,FFSU,NC,true,,
36.17,POINT (-119.7462 36.17),,,,,-119.7462,10/1,2015-10-01T00:00:00.000,00406,150093.49,00406577101,0.84,4052,01,2015,5771,METHADONE,4,MCOU,CA,false,150094.33,548869
40.3736,POINT (-82.7755 40.3736),,,,,-82.7755,1/1,2015-01-01T00:00:00.000,00406,1133.94,00406575501,0,211,01,2015,5755,METHADONE,1,FFSU,OH,false,1133.94,10189
35.7449,POINT (-86.7489 35.7449),,,,,-86.7489,10/1,2015-10-01T00:00:00.000,12496,,12496121203,,,03,2015,1212,SUBOXONE,4,FFSU,TN,true,,
61.385,POINT (-152.2683 61.385),,,,,-152.2683,1/1,2015-01-01T00:00:00.000,00406,3354.55,00406577101,0,117,01,2015,5771,METHADONE,1,FFSU,AK,false,3354.55,16111
27.8333,POINT (-81.717 27.8333),,,,,-81.717,10/1,2015-10-01T00:00:00.000,59385,,59385001630,,,30,2015,0016,BUNAVAIL,4,MCOU,FL,true,,
61.385,POINT (-152.2683 61.385),,,,,-152.2683,1/1,2015-01-01T00:00:00.000,67877,1512.31,67877011601,1.95,50,01,2015,0116,METHADONE,1,FFSU,AK,false,1514.26,7475
31.1801,POINT (-91.8749 31.1801),,,,,-91.8749,10/1,2015-10-01T00:00:00.000,59011,,59011075104,,,04,2015,0751,BUTRANS,4,MCOU,LA,true,,
47.5362,POINT (-99.793 47.5362),,,,,-99.793,10/1,2015-10-01T00:00:00.000,66689,,66689071116,,,16,2015,0711,METHADONE,4,FFSU,ND,true,,
40.5773,POINT (-77.264 40.5773),,,,,-77.264,10/1,2015-10-01T00:00:00.000,00406,296.38,00406577101,4,20,01,2015,5771,METHADONE,4,FFSU,PA,false,300.38,1633
32.9866,POINT (-83.6487 32.9866),,,,,-83.6487,10/1,2015-10-01T00:00:00.000,00406,5039.21,00406577101,11.63,273,01,2015,5771,METHADONE,4,MCOU,GA,false,5050.84,27999
38.4199,POINT (-117.1219 38.4199),,,,,-117.1219,1/1,2015-01-01T00:00:00.000,67877,6109.56,67877011601,752.72,337,01,2015,0116,Methadone,1,FFSU,NV,false,6862.28,47484
45.7326,POINT (-93.9196 45.7326),,,,,-93.9196,10/1,2015-10-01T00:00:00.000,00406,931.84,00406575501,0,61,01,2015,5755,METHADONE,4,FFSU,MN,false,931.84,3675
34.9513,POINT (-92.3809 34.9513),,,,,-92.3809,7/1,2015-07-01T00:00:00.000,00406,17475.42,00406577101,100.99,461,01,2015,5771,METHADONE,3,FFSU,AR,false,17576.41,57770
44.2563,POINT (-89.6385 44.2563),,,,,-89.6385,1/1,2015-01-01T00:00:00.000,00054,,00054355663,,,63,2015,3556,METHADONE,1,FFSU,WI,true,,
44.5672,POINT (-122.1269 44.5672),,,,,-122.1269,10/1,2015-10-01T00:00:00.000,66689,,66689069479,,,79,2015,0694,METHADONE,4,MCOU,OR,true,,
31.106,POINT (-97.6475 31.106),,,,,-97.6475,4/1,2015-04-01T00:00:00.000,00054,2302.06,00054457025,0,157,25,2015,4570,METHADONE,2,MCOU,TX,false,2302.06,12378.241
36.17,POINT (-119.7462 36.17),,,,,-119.7462,10/1,2015-10-01T00:00:00.000,68084,,68084073801,,,01,2015,0738,METHADONE,4,FFSU,CA,true,,
38.4623,POINT (-92.302 38.4623),,,,,-92.302,4/1,2015-04-01T00:00:00.000,12496,842607.67,12496120803,41.57,2627,03,2015,1208,SUBOXONE,2,FFSU,MO,false,842649.24,106983
45.7326,POINT (-93.9196 45.7326),,,,,-93.9196,10/1,2015-10-01T00:00:00.000,59385,4724.74,59385001430,45,21,30,2015,0014,BUNAVAIL,4,MCOU,MN,false,4769.74,655
43.3504,POINT (-84.5603 43.3504),,,,,-84.5603,4/1,2015-04-01T00:00:00.000,66689,,66689069430,,,30,2015,0694,METHADONE,2,MCOU,MI,true,,
27.8333,POINT (-81.717 27.8333),,,,,-81.717,1/1,2015-01-01T00:00:00.000,12496,,12496121203,,,03,2015,1212,SUBOXONE,1,MCOU,FL,true,,
40.5773,POINT (-77.264 40.5773),,,,,-77.264,10/1,2015-10-01T00:00:00.000,00054,,00054355663,,,63,2015,3556,METHADONE,4,FFSU,PA,true,,
35.6411,POINT (-79.8431 35.6411),,,,,-79.8431,1/1,2015-01-01T00:00:00.000,00406,2088.9,00406575501,0,185,01,2015,5755,METHADONE,1,FFSU,NC,false,2088.9,16382
61.385,POINT (-152.2683 61.385),,,,,-152.2683,10/1,2015-10-01T00:00:00.000,12496,,12496121203,,,03,2015,1212,SUBOXONE,4,FFSU,AK,true,,
39.0724,POINT (-76.7902 39.0724),,,,,-76.7902,1/1,2015-01-01T00:00:00.000,68084,,68084073801,,,01,2015,0738,METHADONE,1,MCOU,MD,true,,
61.385,POINT (-152.2683 61.385),,,,,-152.2683,4/1,2015-04-01T00:00:00.000,00406,481.66,00406575501,0,20,01,2015,5755,METHADONE,2,FFSU,AK,false,481.66,1487
43.3504,POINT (-84.5603 43.3504),,,,,-84.5603,4/1,2015-04-01T00:00:00.000,66689,,66689071216,,,16,2015,0712,METHADONE,2,MCOU,MI,true,,
45.7326,POINT (-93.9196 45.7326),,,,,-93.9196,10/1,2015-10-01T00:00:00.000,00054,2595.29,00054457025,48,141,25,2015,4570,METHADONE,4,MCOU,MN,false,2643.29,10999
38.4623,POINT (-92.302 38.4623),,,,,-92.302,7/1,2015-07-01T00:00:00.000,00406,3809.35,00406575501,0,125,01,2015,5755,METHADONE,3,FFSU,MO,false,3809.35,9512
39.0724,POINT (-76.7902 39.0724),,,,,-76.7902,1/1,2015-01-01T00:00:00.000,00054,1332.24,00054355344,0,30,44,2015,3553,METHADONE,1,FFSU,MD,false,1332.24,1670
27.8333,POINT (-81.717 27.8333),,,,,-81.717,7/1,2015-07-01T00:00:00.000,12496,14830.7,12496120203,0,102,03,2015,1202,SUBOXONE,3,MCOU,FL,false,14830.7,3715
44.6074,POINT (-69.3977 44.6074),,,,,-69.3977,10/1,2015-10-01T00:00:00.000,12496,134492.03,12496120203,2406.68,1395,03,2015,1202,SUBOXONE,4,FFSU,ME,false,136898.71,33950
61.385,POINT (-152.2683 61.385),,,,,-152.2683,1/1,2015-01-01T00:00:00.000,12496,209570.74,12496120803,1266.15,801,03,2015,1208,SUBOXONE,1,FFSU,AK,false,210836.89,30433
43.3504,POINT (-84.5603 43.3504),,,,,-84.5603,4/1,2015-04-01T00:00:00.000,66689,,66689069479,,,79,2015,0694,METHADONE,2,MCOU,MI,true,,
43.4108,POINT (-71.5653 43.4108),,,,,-71.5653,10/1,2015-10-01T00:00:00.000,54123,13337.11,54123095730,0,59,30,2015,0957,ZUBSOLV,4,MCOU,NH,false,13337.11,1874
44.6074,POINT (-69.3977 44.6074),,,,,-69.3977,1/1,2015-01-01T00:00:00.000,00054,10726.38,00054457125,0,234,25,2015,4571,METHADONE,1,FFSU,ME,false,10726.38,31447
31.106,POINT (-97.6475 31.106),,,,,-97.6475,1/1,2015-01-01T00:00:00.000,67877,354.16,67877011601,0,17,01,2015,0116,METHADONE,1,FFSU,TX,false,354.16,2115
35.7449,POINT (-86.7489 35.7449),,,,,-86.7489,1/1,2015-01-01T00:00:00.000,12496,21485.38,12496120203,0,195,03,2015,1202,SUBOXONE,1,FFSU,TN,false,21485.38,5401
37.768,POINT (-78.2057 37.768),,,,,-78.2057,4/1,2015-04-01T00:00:00.000,00054,,00054355663,,,63,2015,3556,METHADONE,2,MCOU,VA,true,,
47.3917,POINT (-121.5708 47.3917),,,,,-121.5708,4/1,2015-04-01T00:00:00.000,00054,,00054355563,,,63,2015,3555,METHADONE,2,FFSU,WA,true,,
31.106,POINT (-97.6475 31.106),,,,,-97.6475,4/1,2015-04-01T00:00:00.000,00406,296.3,00406575501,0,23,01,2015,5755,METHADONE,2,FFSU,TX,false,296.3,2278
35.7449,POINT (-86.7489 35.7449),,,,,-86.7489,10/1,2015-10-01T00:00:00.000,12496,,12496120403,,,03,2015,1204,SUBOXONE,4,FFSU,TN,true,,
41.1289,POINT (-98.2883 41.1289),,,,,-98.2883,7/1,2015-07-01T00:00:00.000,00054,,00054855324,,,24,2015,8553,METHADONE,3,MCOU,NE,true,,
47.3917,POINT (-121.5708 47.3917),,,,,-121.5708,4/1,2015-04-01T00:00:00.000,00406,,00406577162,,,62,2015,5771,METHADONE,2,MCOU,WA,true,,
39.8647,POINT (-86.2604 39.8647),,,,,-86.2604,1/1,2015-01-01T00:00:00.000,00054,,00054355344,,,44,2015,3553,METHADONE,1,MCOU,IN,true,,
45.7326,POINT (-93.9196 45.7326),,,,,-93.9196,4/1,2015-04-01T00:00:00.000,00054,2256.87,00054457025,49,129,25,2015,4570,METHADONE,2,MCOU,MN,false,2305.87,9846
42.2373,POINT (-71.5314 42.2373),,,,,-71.5314,4/1,2015-04-01T00:00:00.000,00054,620.86,00054355563,83.82,24,63,2015,3555,METHADONE,2,FFSU,MA,false,704.68,9785
38.4199,POINT (-117.1219 38.4199),,,,,-117.1219,4/1,2015-04-01T00:00:00.000,00054,,00054039168,,,68,2015,0391,Methadone,2,FFSU,NV,true,,
45.7326,POINT (-93.9196 45.7326),,,,,-93.9196,1/1,2015-01-01T00:00:00.000,12496,209516.08,12496120803,0,589,03,2015,1208,SUBOXONE,1,FFSU,MN,false,209516.08,30689
44.0407,POINT (-72.7093 44.0407),,,,,-72.7093,4/1,2015-04-01T00:00:00.000,67457,,67457021720,,,20,2015,0217,Methadone,2,FFSU,VT,true,,
31.106,POINT (-97.6475 31.106),,,,,-97.6475,1/1,2015-01-01T00:00:00.000,00054,614.42,00054355663,0,16,63,2015,3556,METHADONE,1,FFSU,TX,false,614.42,4756
38.4623,POINT (-92.302 38.4623),,,,,-92.302,7/1,2015-07-01T00:00:00.000,59011,125522.03,59011075204,0,228,04,2015,0752,BUTRANS,3,FFSU,MO,false,125522.03,917
38.4623,POINT (-92.302 38.4623),,,,,-92.302,1/1,2015-01-01T00:00:00.000,12496,47584.17,12496120403,0,168,03,2015,1204,SUBOXONE,1,FFSU,MO,false,47584.17,6023
43.3504,POINT (-84.5603 43.3504),,,,,-84.5603,10/1,2015-10-01T00:00:00.000,66689,,66689069479,,,79,2015,0694,METHADONE,4,MCOU,MI,true,,
37.669,POINT (-84.6514 37.669),,,,,-84.6514,4/1,2015-04-01T00:00:00.000,59011,11184.5,59011075204,0,22,04,2015,0752,BUTRANS,2,MCOU,KY,false,11184.5,88
38.4199,POINT (-117.1219 38.4199),,,,,-117.1219,1/1,2015-01-01T00:00:00.000,66689,,66689071116,,,16,2015,0711,Methadone,1,MCOU,NV,true,,
35.5376,POINT (-96.9247 35.5376),,,,,-96.9247,1/1,2015-01-01T00:00:00.000,12496,,12496075701,,,01,2015,0757,BUPRENEX,1,FFSU,OK,true,,
35.6411,POINT (-79.8431 35.6411),,,,,-79.8431,1/1,2015-01-01T00:00:00.000,59011,93195.81,59011075104,801.14,324,04,2015,0751,BUTRANS,1,FFSU,NC,false,93996.95,1336
33.7712,POINT (-111.3877 33.7712),,,,,-111.3877,1/1,2015-01-01T00:00:00.000,12496,2496.83,12496120203,0,27,03,2015,1202,SUBOXONE,1,MCOU,AZ,false,2496.83,655
44.5672,POINT (-122.1269 44.5672),,,,,-122.1269,1/1,2015-01-01T00:00:00.000,00054,5430.09,00054457025,84.25,277,25,2015,4570,METHADONE,1,MCOU,OR,false,5514.34,25043
38.4623,POINT (-92.302 38.4623),,,,,-92.302,10/1,2015-10-01T00:00:00.000,00054,,00054355563,,,63,2015,3555,METHADONE,4,FFSU,MO,true,,
41.5834,POINT (-72.7622 41.5834),,,,,-72.7622,4/1,2015-04-01T00:00:00.000,00406,540.25,00406575501,0,60,01,2015,5755,METHADONE,2,FFSU,CT,false,540.25,6963
27.8333,POINT (-81.717 27.8333),,,,,-81.717,7/1,2015-07-01T00:00:00.000,12496,1027303.82,12496120803,635.83,3211,03,2015,1208,SUBOXONE,3,MCOU,FL,false,1027939.65,143455
44.2394,POINT (-114.5103 44.2394),,,,,-114.5103,4/1,2015-04-01T00:00:00.000,59011,13301.75,59011075104,0,47,04,2015,0751,BUTRANS,2,FFSU,ID,false,13301.75,188
39.0646,POINT (-105.3272 39.0646),,,,,-105.3272,7/1,2015-07-01T00:00:00.000,00054,5633.39,00054457125,152,195,25,2015,4571,METHADONE,3,FFSU,CO,false,5785.39,25075
31.106,POINT (-97.6475 31.106),,,,,-97.6475,4/1,2015-04-01T00:00:00.000,00054,,00054355344,,,44,2015,3553,METHADONE,2,MCOU,TX,true,,
33.7712,POINT (-111.3877 33.7712),,,,,-111.3877,10/1,2015-10-01T00:00:00.000,00054,,00054039168,,,68,2015,0391,METHADONE,4,MCOU,AZ,true,,
38.5111,POINT (-96.8005 38.5111),,,,,-96.8005,1/1,2015-01-01T00:00:00.000,00054,,00054457125,,,25,2015,4571,METHADONE,1,FFSU,KS,true,,
41.1289,POINT (-98.2883 41.1289),,,,,-98.2883,4/1,2015-04-01T00:00:00.000,00406,3146.54,00406577101,26.5,128,01,2015,5771,METHADONE,2,FFSU,NE,false,3173.04,12695
39.0724,POINT (-76.7902 39.0724),,,,,-76.7902,7/1,2015-07-01T00:00:00.000,00054,,00054355344,,,44,2015,3553,METHADONE,3,MCOU,MD,true,,
38.4623,POINT (-92.302 38.4623),,,,,-92.302,10/1,2015-10-01T00:00:00.000,00406,,00406577162,,,62,2015,5771,METHADONE,4,FFSU,MO,true,,
43.4108,POINT (-71.5653 43.4108),,,,,-71.5653,1/1,2015-01-01T00:00:00.000,00406,476.38,00406575501,0,46,01,2015,5755,METHADONE,1,MCOU,NH,false,476.38,2800
40.5773,POINT (-77.264 40.5773),,,,,-77.264,1/1,2015-01-01T00:00:00.000,00406,327.4,00406577101,18.29,29,01,2015,5771,METHADONE,1,FFSU,PA,false,345.69,2379
33.8191,POINT (-80.9066 33.8191),,,,,-80.9066,1/1,2015-01-01T00:00:00.000,00406,12653.33,00406577101,0,398,01,2015,5771,METHADONE,1,MCOU,SC,false,12653.33,63143
37.669,POINT (-84.6514 37.669),,,,,-84.6514,10/1,2015-10-01T00:00:00.000,12496,10353.59,12496121203,0,34,03,2015,1212,SUBOXONE,4,MCOU,KY,false,10353.59,727
47.3917,POINT (-121.5708 47.3917),,,,,-121.5708,10/1,2015-10-01T00:00:00.000,00406,,00406575562,,,62,2015,5755,METHADONE,4,FFSU,WA,true,,
44.2853,POINT (-99.4632 44.2853),,,,,-99.4632,4/1,2015-04-01T00:00:00.000,00054,,00054457025,,,25,2015,4570,METHADONE,2,FFSU,SD,true,,
27.8333,POINT (-81.717 27.8333),,,,,-81.717,4/1,2015-04-01T00:00:00.000,00406,518.37,00406575501,0,28,01,2015,5755,METHADONE,2,FFSU,FL,false,518.37,2196
41.6772,POINT (-71.5101 41.6772),,,,,-71.5101,4/1,2015-04-01T00:00:00.000,00054,,00054457125,,,25,2015,4571,METHADONE,2,FFSU,RI,true,,
35.6411,POINT (-79.8431 35.6411),,,,,-79.8431,4/1,2015-04-01T00:00:00.000,54123,,54123098630,,,30,2015,0986,ZUBSOLV,2,FFSU,NC,true,,
42.1497,POINT (-74.9384 42.1497),,,,,-74.9384,4/1,2015-04-01T00:00:00.000,00054,,00054355344,,,44,2015,3553,METHADONE,2,MCOU,NY,true,,
27.8333,POINT (-81.717 27.8333),,,,,-81.717,4/1,2015-04-01T00:00:00.000,67877,2751.3,67877011601,0,142,01,2015,0116,METHADONE,2,FFSU,FL,false,2751.3,14602
33.8191,POINT (-80.9066 33.8191),,,,,-80.9066,1/1,2015-01-01T00:00:00.000,00054,,00054355563,,,63,2015,3555,METHADONE,1,MCOU,SC,true,,
43.3504,POINT (-84.5603 43.3504),,,,,-84.5603,1/1,2015-01-01T00:00:00.000,00054,4392.42,00054457025,0,394,25,2015,4570,METHADONE,1,MCOU,MI,false,4392.42,29910
38.468,POINT (-80.9696 38.468),,,,,-80.9696,4/1,2015-04-01T00:00:00.000,67877,,67877011601,,,01,2015,0116,METHADONE,2,MCOU,WV,true,,
35.5376,POINT (-96.9247 35.5376),,,,,-96.9247,1/1,2015-01-01T00:00:00.000,00054,,00054355344,,,44,2015,3553,METHADONE,1,FFSU,OK,true,,
44.0407,POINT (-72.7093 44.0407),,,,,-72.7093,10/1,2015-10-01T00:00:00.000,00406,28871.91,00406577101,27.04,734,01,2015,5771,METHADONE,4,FFSU,VT,false,28898.95,102735
39.0724,POINT (-76.7902 39.0724),,,,,-76.7902,10/1,2015-10-01T00:00:00.000,67877,1007.91,67877011601,68,69,01,2015,0116,METHADONE,4,FFSU,MD,false,1075.91,8155
36.17,POINT (-119.7462 36.17),,,,,-119.7462,4/1,2015-04-01T00:00:00.000,00406,,00406575562,,,62,2015,5755,METHADONE,2,MCOU,CA,true,,
47.3917,POINT (-121.5708 47.3917),,,,,-121.5708,10/1,2015-10-01T00:00:00.000,66689,,66689071116,,,16,2015,0711,Methadone,4,FFSU,WA,true,,
36.17,POINT (-119.7462 36.17),,,,,-119.7462,7/1,2015-07-01T00:00:00.000,00406,154.56,00406575562,0,22,62,2015,5755,METHADONE,3,MCOU,CA,false,154.56,662
40.314,POINT (-74.5089 40.314),,,,,-74.5089,4/1,2015-04-01T00:00:00.000,00054,,00054039268,,,68,2015,0392,Methadone,2,MCOU,NJ,true,,
34.8375,POINT (-106.2371 34.8375),,,,,-106.2371,1/1,2015-01-01T00:00:00.000,00054,,00054355563,,,63,2015,3555,METHADONE,1,FFSU,NM,true,,
37.768,POINT (-78.2057 37.768),,,,,-78.2057,4/1,2015-04-01T00:00:00.000,00054,248.87,00054355563,11,116,63,2015,3555,METHADONE,2,MCOU,VA,false,259.87,2269.9
37.669,POINT (-84.6514 37.669),,,,,-84.6514,10/1,2015-10-01T00:00:00.000,54123,,54123011430,,,30,2015,0114,ZUBSOLV,4,MCOU,KY,true,,
47.3917,POINT (-121.5708 47.3917),,,,,-121.5708,7/1,2015-07-01T00:00:00.000,00406,,00406577162,,,62,2015,5771,METHADONE,3,MCOU,WA,true,,
45.7326,POINT (-93.9196 45.7326),,,,,-93.9196,10/1,2015-10-01T00:00:00.000,00054,,00054355663,,,63,2015,3556,METHADONE,4,MCOU,MN,true,,
38.468,POINT (-80.9696 38.468),,,,,-80.9696,7/1,2015-07-01T00:00:00.000,00406,,00406575501,,,01,2015,5755,METHADONE,3,MCOU,WV,true,,
41.5834,POINT (-72.7622 41.5834),,,,,-72.7622,10/1,2015-10-01T00:00:00.000,00054,,00054855324,,,24,2015,8553,METHADONE,4,FFSU,CT,true,,
31.106,POINT (-97.6475 31.106),,,,,-97.6475,7/1,2015-07-01T00:00:00.000,00054,259.14,00054457025,4.4,25,25,2015,4570,METHADONE,3,FFSU,TX,false,263.54,2025
37.768,POINT (-78.2057 37.768),,,,,-78.2057,4/1,2015-04-01T00:00:00.000,66689,,66689071116,,,16,2015,0711,Methadone,2,MCOU,VA,true,,
44.2853,POINT (-99.4632 44.2853),,,,,-99.4632,7/1,2015-07-01T00:00:00.000,00054,,00054355563,,,63,2015,3555,METHADONE,3,FFSU,SD,true,,
42.1497,POINT (-74.9384 42.1497),,,,,-74.9384,4/1,2015-04-01T00:00:00.000,00054,700.95,00054355663,0,16,63,2015,3556,METHADONE,2,MCOU,NY,false,700.95,6375
43.3504,POINT (-84.5603 43.3504),,,,,-84.5603,1/1,2015-01-01T00:00:00.000,59011,46978.84,59011075804,0,117,04,2015,0758,BUTRANS,1,MCOU,MI,false,46978.84,465
40.3736,POINT (-82.7755 40.3736),,,,,-82.7755,7/1,2015-07-01T00:00:00.000,00054,,00054855324,,,24,2015,8553,METHADONE,3,MCOU,OH,true,,
44.6074,POINT (-69.3977 44.6074),,,,,-69.3977,1/1,2015-01-01T00:00:00.000,12496,126502.98,12496120203,301.47,1202,03,2015,1202,SUBOXONE,1,FFSU,ME,false,126804.45,31782
33.8191,POINT (-80.9066 33.8191),,,,,-80.9066,4/1,2015-04-01T00:00:00.000,59011,,59011075004,,,04,2015,0750,BUTRANS,2,MCOU,SC,true,,
42.2373,POINT (-71.5314 42.2373),,,,,-71.5314,1/1,2015-01-01T00:00:00.000,00054,,00054355344,,,44,2015,3553,METHADONE,1,FFSU,MA,true,,
33.7712,POINT (-111.3877 33.7712),,,,,-111.3877,7/1,2015-07-01T00:00:00.000,00054,,00054039268,,,68,2015,0392,METHADONE,3,FFSU,AZ,true,,
,,,,,,,7/1,2015-07-01T00:00:00.000,66689,,66689081010,,,10,2015,0810,METHADONE,3,FFSU,XX,true,,
33.7712,POINT (-111.3877 33.7712),,,,,-111.3877,7/1,2015-07-01T00:00:00.000,59011,10124.4,59011075104,0,36,04,2015,0751,BUTRANS,3,MCOU,AZ,false,10124.4,144
44.6074,POINT (-69.3977 44.6074),,,,,-69.3977,1/1,2015-01-01T00:00:00.000,12496,1738826.98,12496120803,2935.74,10481,03,2015,1208,SUBOXONE,1,FFSU,ME,false,1741762.72,244229
47.3917,POINT (-121.5708 47.3917),,,,,-121.5708,4/1,2015-04-01T00:00:00.000,00406,,00406577162,,,62,2015,5771,METHADONE,2,FFSU,WA,true,,
44.2563,POINT (-89.6385 44.2563),,,,,-89.6385,1/1,2015-01-01T00:00:00.000,00054,15797.01,00054457125,608.67,760,25,2015,4571,METHADONE,1,FFSU,WI,false,16405.68,102836
38.5111,POINT (-96.8005 38.5111),,,,,-96.8005,4/1,2015-04-01T00:00:00.000,00054,1002.94,00054457025,55.78,29,25,2015,4570,METHADONE,2,MCOU,KS,false,1058.72,1434.01
43.4108,POINT (-71.5653 43.4108),,,,,-71.5653,7/1,2015-07-01T00:00:00.000,00054,,00054355344,,,44,2015,3553,METHADONE,3,MCOU,NH,true,,
31.106,POINT (-97.6475 31.106),,,,,-97.6475,10/1,2015-10-01T00:00:00.000,00406,2983.9,00406575501,0,179,01,2015,5755,METHADONE,4,MCOU,TX,false,2983.9,12581
